datetime,ac_power,dc_power,ambient_temp,module_temp,irradiation
2020-05-15 00:00:00,0.0,0.0,25.012696950000002,22.643083233333332,0.0
2020-05-15 01:00:00,0.0,0.0,24.66732843928571,22.41195959404762,0.0
2020-05-15 02:00:00,0.0,0.0,24.98683673333333,23.51207183333333,0.0
2020-05-15 03:00:00,0.0,0.0,24.954589040476186,24.126433492857146,0.0
2020-05-15 04:00:00,0.0,0.0,24.27666985,22.133105999999998,0.0
2020-05-15 05:00:00,0.0,0.0,24.274983049999996,23.02011823452381,0.000215680310333325
2020-05-15 06:00:00,1238.727678577,12745.498512157501,24.07395065,22.9739853,0.04324318552999995
2020-05-15 07:00:00,4262.353630924999,43481.326785,24.889582025,28.806721364285714,0.14756142282857138
2020-05-15 08:00:00,9110.83610115,92851.747618,26.160301766666667,36.58531696666666,0.31628041066666657
2020-05-15 09:00:00,12302.17366075,125579.29910725,27.644041851190476,42.92346050833333,0.4396227654285715
2020-05-15 10:00:00,14292.24223215,145992.3866065,28.90181376666667,48.36988061666666,0.5150172215
2020-05-15 11:00:00,16557.2865473,169286.6547595,30.18125093809524,48.84254719285714,0.5618510868928571
2020-05-15 12:00:00,18885.107737825,193173.7083375,31.837944483333334,50.50314281666666,0.6783298891666667
2020-05-15 13:00:00,15327.566071500001,156531.74107175,32.58073820119048,47.702169028571426,0.5102064738571428
2020-05-15 14:00:00,19202.96598215,196467.3654795,33.917765453571434,51.74296217738095,0.6594180685952381
2020-05-15 15:00:00,13380.3696428,136588.25,34.19202876666667,45.24501753333333,0.43940194566666657
2020-05-15 16:00:00,9580.4733631,97617.625,34.18140343333333,41.259987966666664,0.3230948608333333
2020-05-15 17:00:00,3357.5050595375,34318.1279765,33.02189040952381,34.64146269404762,0.11656907559047618
2020-05-15 18:00:00,210.13214285875,2176.0544642775,29.18877659404762,28.038944299999997,0.00838397645314285
2020-05-15 19:00:00,0.0,0.0,26.3398656,24.710708200000003,5.6400666e-05
2020-05-15 20:00:00,0.0,0.0,22.60343674404762,20.428886111904763,0.0
2020-05-15 21:00:00,0.0,0.0,22.186489316666666,20.739117483333334,0.0
2020-05-15 22:00:00,0.0,0.0,22.13324119047619,20.882504382142855,0.0
2020-05-15 23:00:00,0.0,0.0,22.23601830769231,21.241316538461536,0.0
2020-05-16 00:00:00,,,,,
2020-05-16 01:00:00,,,,,
2020-05-16 02:00:00,0.0,0.0,21.594316733333333,19.80222738333333,0.0
2020-05-16 03:00:00,0.0,0.0,21.707953366666665,20.25878603333333,0.0
2020-05-16 04:00:00,0.0,0.0,21.92854975595238,20.762247840476192,0.0
2020-05-16 05:00:00,0.0,0.0,21.9089015,20.61456405,3.679236605e-05
2020-05-16 06:00:00,1187.89999997275,12243.7946423825,21.977285575,21.018062401190473,0.039656076961309475
2020-05-16 07:00:00,5082.67142855,51823.142857,22.867214584523808,25.23972486785714,0.16622843759523806
2020-05-16 08:00:00,11535.70089285,117655.1383935,24.810612966666664,34.82467651666667,0.3835834596666667
2020-05-16 09:00:00,13702.236607175,139872.272321,26.480266933333333,39.938825566666665,0.4604658103333333
2020-05-16 10:00:00,17335.01562495,177144.178573,28.15197038809524,47.41450148333333,0.552785017345238
2020-05-16 11:00:00,17061.490624949998,174324.15625125,29.51412865,47.71051726666666,0.5584641586666665
2020-05-16 12:00:00,20465.747767475,209359.486607,30.643568545238097,50.86235429761904,0.6954473704761904
2020-05-16 13:00:00,18734.008036,191531.34821575,31.490084383333333,50.48822185,0.6139163518333333
2020-05-16 14:00:00,15922.526785675,162633.84375075,32.0017147202381,47.24071738690476,0.5202818691071428
2020-05-16 15:00:00,11875.821428625,121146.90625025,32.34811151666666,43.648819533333324,0.3836832741666666
2020-05-16 16:00:00,5959.491071425,60720.352679,31.945855309523807,36.14177540119047,0.18631905705952378
2020-05-16 17:00:00,2952.0566964275,30230.60714335,31.40916235,32.052246016666665,0.0932087213833333
2020-05-16 18:00:00,275.2883928625,2849.151785625,29.379739349999998,26.67844488333333,0.008846148554976651
2020-05-16 19:00:00,0.0,0.0,27.773843579761902,25.173710835714285,0.0
2020-05-16 20:00:00,0.0,0.0,26.609752547619046,24.006616385714285,0.0
2020-05-16 21:00:00,0.0,0.0,25.508788466666665,22.83895318333333,0.0
2020-05-16 22:00:00,0.0,0.0,24.74963269761905,22.099702804761904,0.0
2020-05-16 23:00:00,0.0,0.0,24.370390283333332,22.0790273,0.0
2020-05-17 00:00:00,0.0,0.0,24.0033637,21.570909944047617,0.0
2020-05-17 01:00:00,0.0,0.0,23.773983484375,21.613145309375,0.0
2020-05-17 02:00:00,0.0,0.0,23.40926451547619,21.333184027380955,0.0
2020-05-17 03:00:00,0.0,0.0,23.106247950000004,21.16272228333333,0.0
2020-05-17 04:00:00,0.0,0.0,22.825052916666667,20.967664583333335,0.0
2020-05-17 05:00:00,0.0,0.0,22.56940003452381,21.014346436904763,8.33637205e-05
2020-05-17 06:00:00,777.219642865,8020.19196425,22.780542049999998,21.898464,0.029804955638333325
2020-05-17 07:00:00,5937.74821435,60543.3660715,23.785956519047616,27.036007041666664,0.21195417485238088
2020-05-17 08:00:00,12564.4558036,128218.37499975,25.97143091666667,39.30826661666667,0.43525991499999994
2020-05-17 09:00:00,17692.66473235,180816.81696525,28.375963504761906,47.53485876190476,0.6042784054880952
2020-05-17 10:00:00,22159.221429125,226837.57142975,30.33595685,51.79666196666666,0.7530183226666667
2020-05-17 11:00:00,25013.164582875,256402.05356899998,31.88541513452381,60.1113761095238,0.9144147961666667
2020-05-17 12:00:00,20181.87008905,206562.37946475,33.05976041666667,56.041961300000004,0.7314588040000001
2020-05-17 13:00:00,16702.277678325,170837.45982125,33.680019560714285,50.87901851904762,0.5605612115714285
2020-05-17 14:00:00,15158.1178571,154940.383927,34.24005043333334,48.93140163333333,0.5259670066666666
2020-05-17 15:00:00,15370.110267850001,157003.941963,34.98917440952381,49.21295312023809,0.5185228104285714
2020-05-17 16:00:00,10250.1885417,104515.54315525,31.174709830952377,38.86334765595238,0.3352452847619047
2020-05-17 17:00:00,3198.65133921,32734.812500625,27.844508734523806,30.243215540476193,0.10356787474523806
2020-05-17 18:00:00,238.1571428575,2465.74107145,26.157002700000003,25.36307478333333,0.008707614050644949
2020-05-17 19:00:00,0.0,0.0,25.89215509285714,24.07597265119048,0.0
2020-05-17 20:00:00,0.0,0.0,25.4372325,24.018703249999998,0.0
2020-05-17 21:00:00,0.0,0.0,22.672175189285714,21.616323048809523,0.0
2020-05-17 22:00:00,0.0,0.0,21.282171183333332,20.5714665,0.0
2020-05-17 23:00:00,0.0,0.0,21.229909388095237,20.605397145238094,0.0
2020-05-18 00:00:00,0.0,0.0,21.119113166666665,20.534996016666668,0.0
2020-05-18 01:00:00,0.0,0.0,21.017826299999996,20.409069783333333,0.0
2020-05-18 02:00:00,0.0,0.0,21.079607952380954,20.260328083333334,0.0
2020-05-18 03:00:00,0.0,0.0,21.342248533333333,20.76537223333333,0.0
2020-05-18 04:00:00,0.0,0.0,21.161303357142856,20.12031880119048,0.0
2020-05-18 05:00:00,0.0,0.0,21.146922449999998,19.957759616666667,0.000129991415833325
2020-05-18 06:00:00,1253.0294643197499,12914.10714305,21.505703271428573,21.206793042857143,0.042866835285238075
2020-05-18 07:00:00,5165.076785775,52668.316964000005,22.459750416666665,26.47023108333333,0.16711463099999999
2020-05-18 08:00:00,3438.9758928749998,35185.27232075,23.406023174999998,26.899411533333332,0.10386008539404758
2020-05-18 09:00:00,3503.555803525,35815.709821,23.757182816666663,27.298904366666665,0.10537978321666665
2020-05-18 10:00:00,6910.933928575,70465.79017825,24.01112490595238,28.96312941547619,0.20958487426666667
2020-05-18 11:00:00,13432.91875005,137114.0401795,25.126056416666664,38.40726119999999,0.42150088016666665
2020-05-18 12:00:00,17865.010267849997,182556.72321425,26.44752098333333,44.38732865,0.577475432
2020-05-18 13:00:00,22601.800892875,231447.5044655,27.343820420238092,47.82486024404762,0.7671310242380952
2020-05-18 14:00:00,14792.533482025,151118.61606975,27.673273199999997,43.68171495,0.48995834299999996
2020-05-18 15:00:00,16316.691964325,166665.67857125,27.475132788095237,42.912243978571425,0.531226582
2020-05-18 16:00:00,9050.29107145,92227.2142855,27.395660899999996,36.44824796666666,0.29153992883333335
2020-05-18 17:00:00,3096.951339275,31702.4508924,26.212608055952384,28.593954072619045,0.09719897547023806
2020-05-18 18:00:00,314.65758928500003,3255.7098214000002,24.89978798333333,24.199809283333334,0.01165390506784995
2020-05-18 19:00:00,0.0,0.0,24.479608666666664,23.07689513333333,0.0
2020-05-18 20:00:00,0.0,0.0,24.11428349166667,22.052794784523805,0.0
2020-05-18 21:00:00,0.0,0.0,23.57697143333333,21.436995449999998,0.0
2020-05-18 22:00:00,0.0,0.0,22.91703935238095,20.783325619047616,0.0
2020-05-18 23:00:00,0.0,0.0,22.7539302,20.8525065,0.0
2020-05-19 00:00:00,0.0,0.0,22.569811802380947,20.528161026190475,0.0
2020-05-19 01:00:00,0.0,0.0,22.628986116666667,20.65906688333333,0.0
2020-05-19 02:00:00,0.0,0.0,22.84524666309524,20.79563029642857,0.0
2020-05-19 03:00:00,0.0,0.0,23.018200716666666,20.81359565,0.0
2020-05-19 04:00:00,0.0,0.0,23.190629279761904,20.87247735357143,0.0
2020-05-19 05:00:00,0.0,0.0,23.258594249999998,21.1526632,7.957945421665e-05
2020-05-19 06:00:00,530.88125000625,5473.937499955,23.410224386904762,22.44525894047619,0.018353297481666624
2020-05-19 07:00:00,5957.144196475,60717.258929,24.59851998333333,28.17446443333333,0.19582242541666664
2020-05-19 08:00:00,6887.954910725,70196.040179,25.443725348809522,32.419492394047616,0.22415173608809524
2020-05-19 09:00:00,14587.594642825,148969.14285675,26.864864566666668,42.09147131666666,0.4959170546666666
2020-05-19 10:00:00,15944.082589275,162951.29464325,27.75621028333333,43.61470402619047,0.5493137353452381
2020-05-19 11:00:00,15517.661706166667,158632.928573,28.25326722777778,45.474864930555555,0.5319547189999999
2020-05-19 12:00:00,22905.2583333,234472.66666649998,29.79805053333333,50.2430749,0.787080141
2020-05-19 13:00:00,18939.955803625002,193630.392862,29.900670966666667,48.4894446,0.6253125728333334
2020-05-19 14:00:00,20651.58035695,211182.11606875,30.17277315595238,49.776135800000006,0.6901497009404761
2020-05-19 15:00:00,13673.59910715,139575.25000025,29.950729866666663,42.92621055,0.4474687416666666
2020-05-19 16:00:00,10035.907142875,102334.9419635,29.67801833452381,39.509916108333336,0.3611488084523809
2020-05-19 17:00:00,2762.6129464225,28242.808035875,28.363814249999997,31.20082445,0.11051163686666665
2020-05-19 18:00:00,0.43437499999999996,4.5,23.316263140476188,22.243057317857144,0.00047997434626663335
2020-05-19 19:00:00,0.0,0.0,22.499559583333333,20.559704566666667,0.0
2020-05-19 20:00:00,0.0,0.0,23.130025716666665,20.503182483333333,0.0
2020-05-19 21:00:00,0.0,0.0,23.948110770238095,21.387568289285714,0.0
2020-05-19 22:00:00,0.0,0.0,23.58156378333333,21.291150949999995,0.0
2020-05-19 23:00:00,0.0,0.0,22.89346925357143,20.42818446904762,0.0
2020-05-20 00:00:00,0.0,0.0,22.290050266666668,20.111283866666664,0.0
2020-05-20 01:00:00,0.0,0.0,22.161183444047616,19.887477813095238,0.0
2020-05-20 02:00:00,0.0,0.0,22.01137848333333,19.463808066666665,0.0
2020-05-20 03:00:00,0.0,0.0,22.012319247619047,19.452436186904762,0.0
2020-05-20 04:00:00,0.0,0.0,22.122256033333333,19.4709178,0.0
2020-05-20 05:00:00,0.0,0.0,21.846556798809523,18.907921072619047,3.684209000000001e-06
2020-05-20 06:00:00,1177.1825893015,12141.892857127501,21.80262003333333,19.76662095,0.04088675475666662
2020-05-20 07:00:00,6402.7839286,65241.0758935,23.197775357142856,25.18499513452381,0.23003979838095234
2020-05-20 08:00:00,13415.479464375,136932.58928625,25.34270525,36.64516196666667,0.45933566699999995
2020-05-20 09:00:00,18595.89732145,190053.18750025,27.10947146904762,44.00745019523809,0.6307187538452381
2020-05-20 10:00:00,23186.894196524998,237273.35714,28.52478485,50.13947648333333,0.7963303183333332
2020-05-20 11:00:00,25946.05267875,266004.2232125,29.782175633333335,54.193612216666665,0.9001110031666666
2020-05-20 12:00:00,27325.8986605,280237.6294625,31.023028686904766,58.387927010714286,0.9690397647261905
2020-05-20 13:00:00,25460.979226,261007.75118,31.45943844242424,56.55488405757576,0.9001322504545453
2020-05-20 14:00:00,,,,,
2020-05-20 15:00:00,,,,,
2020-05-20 16:00:00,,,,,
2020-05-20 17:00:00,3660.5080356999997,37390.4642855,29.150322616666664,31.4666188,0.12404832316666665
2020-05-20 18:00:00,660.2093750015,6813.3794642525,27.77857989642857,26.925524027380952,0.022829525131273766
2020-05-20 19:00:00,0.0,0.0,26.233910533333333,23.549506649999998,0.0
2020-05-20 20:00:00,0.0,0.0,25.394888816666665,22.467924566666667,0.0
2020-05-20 21:00:00,0.0,0.0,24.73416100119048,21.87433841547619,0.0
2020-05-20 22:00:00,0.0,0.0,24.19025290595238,21.44324423333333,0.0
2020-05-20 23:00:00,,,23.672662023809522,20.751375566666667,0.0
2020-05-21 00:00:00,,,23.31028097777778,20.33147522222222,0.0
2020-05-21 01:00:00,,,,,
2020-05-21 02:00:00,,,,,
2020-05-21 03:00:00,,,,,
2020-05-21 04:00:00,,,,,
2020-05-21 05:00:00,,,,,
2020-05-21 06:00:00,,,,,
2020-05-21 07:00:00,7494.9,76297.85,23.530553636363635,30.40324263636364,0.3223960490909091
2020-05-21 08:00:00,12920.261517925,131879.82886875002,24.739467366666666,37.702160066666664,0.44325642666666665
2020-05-21 09:00:00,19776.097767825,202196.5133915,27.047764673809525,48.870910553571434,0.7028915417023809
2020-05-21 10:00:00,17933.296249625,183555.5806545,28.462232999999998,50.964982083333325,0.6937580926666667
2020-05-21 11:00:00,25497.74330315,261345.745528,29.85705540714286,57.81069410833334,0.9209442712142858
2020-05-21 12:00:00,21382.785714625003,218951.116072,30.723835833333332,54.708423483333334,0.776878259
2020-05-21 13:00:00,23835.03464285,244251.835417,31.539038739285715,55.88179280119048,0.8500099465595238
2020-05-21 14:00:00,18067.868303850002,184863.97768050001,31.86687515,50.3283804,0.6115290695
2020-05-21 15:00:00,15037.573958425,153595.61458225,32.12127010714286,47.7096035654762,0.5086676949523808
2020-05-21 16:00:00,7633.7669643,77729.41964175,30.945326766666668,37.849356533333335,0.2450269709
2020-05-21 17:00:00,1519.7816964325,15672.65178565,29.28367758333333,29.507903570238096,0.04725485009166665
2020-05-21 18:00:00,207.67723214,2150.290178575,27.549890116666667,26.0536448,0.0082264502778333
2020-05-21 19:00:00,0.0,0.0,26.273561976190475,24.026944217857142,0.0
2020-05-21 20:00:00,0.0,0.0,25.228687,22.96982275,0.0
2020-05-21 21:00:00,0.0,0.0,24.483799055952378,22.159342921428568,0.0
2020-05-21 22:00:00,0.0,0.0,24.138509666666668,21.587924216666664,0.0
2020-05-21 23:00:00,0.0,0.0,23.91243719404762,21.195494763095237,0.0
2020-05-22 00:00:00,0.0,0.0,23.62829435,21.216041533333332,0.0
2020-05-22 01:00:00,0.0,0.0,23.507252583333333,22.099617711904763,0.0
2020-05-22 02:00:00,0.0,0.0,23.42935159880952,22.314399926190475,0.0
2020-05-22 03:00:00,0.0,0.0,23.117065416666666,21.4549265,0.0
2020-05-22 04:00:00,0.0,0.0,22.972063497619047,21.38420957857143,0.0
2020-05-22 05:00:00,0.0,0.0,22.8479095,21.399191316666666,0.000266826762333325
2020-05-22 06:00:00,1534.4258928975,15809.584821225,23.095605360714284,22.636385639285713,0.05194381590547615
2020-05-22 07:00:00,7574.01517855,77194.209822,24.11722005,29.693450783333333,0.27283301596666665
2020-05-22 08:00:00,8745.7433035,89159.94970225,25.20296444761905,34.49204114404762,0.30174501195238096
2020-05-22 09:00:00,12165.643125025,124128.29732175,26.615702399999996,38.09819853333333,0.3933977091666666
2020-05-22 10:00:00,16376.926339225,167473.47321175,27.921672322619045,43.117950545238095,0.5765076142380952
2020-05-22 11:00:00,22024.643392375,225595.53601,29.524861666666666,51.96473235,0.8021581256666666
2020-05-22 12:00:00,23474.306250125,240477.205358,30.977001095238094,57.60786207380953,0.8808289983690476
2020-05-22 13:00:00,22485.00074445,230033.28423325001,31.67726688333333,56.1729512,0.787116728
2020-05-22 14:00:00,21292.280356625,217947.15625175,32.286646835714286,54.683532088095234,0.7392159658571429
2020-05-22 15:00:00,13405.663392925,136862.18749975,32.47474150833334,48.41206835119048,0.4652432358452381
2020-05-22 16:00:00,5463.324553625,55670.5714295,30.537190799999998,36.172486766666665,0.17767499149999993
2020-05-22 17:00:00,2206.550000045,22655.46875015,29.199906978571427,30.77111201904762,0.0724919405928571
2020-05-22 18:00:00,209.00446428825,2164.2008928725,28.147688216666662,27.059440116666664,0.008356646485766625
2020-05-22 19:00:00,0.0,0.0,27.256123366666664,25.642492216666664,0.0
2020-05-22 20:00:00,0.0,0.0,26.699791504761905,24.99967506428571,0.0
2020-05-22 21:00:00,0.0,0.0,26.03650515,25.042627433333337,0.0
2020-05-22 22:00:00,0.0,0.0,23.57489425357143,22.621067716666666,0.0
2020-05-22 23:00:00,0.0,0.0,21.793151350000002,20.4367803,0.0
2020-05-23 00:00:00,0.0,0.0,21.655995233333336,20.53416766904762,0.0
2020-05-23 01:00:00,0.0,0.0,21.533191416666668,20.373434383333333,0.0
2020-05-23 02:00:00,0.0,0.0,21.813507476190477,20.54169314047619,0.0
2020-05-23 03:00:00,0.0,0.0,21.943901016666665,20.74042658333333,0.0
2020-05-23 04:00:00,0.0,0.0,22.073265483333333,21.118209609523806,0.0
2020-05-23 05:00:00,0.0,0.0,21.910055366666665,21.003902133333334,0.0
2020-05-23 06:00:00,1419.49333332,14655.7000001,22.344629916666666,22.08666241666667,0.0454442841666666
2020-05-23 07:00:00,5404.6254465249995,55093.129464975005,22.96647359642857,26.694234520238098,0.17861670604285715
2020-05-23 08:00:00,14317.512500025001,146172.9910715,25.194889933333332,39.68144375,0.49443552649999994
2020-05-23 09:00:00,18474.21607135,188845.16071225,27.368390041666668,46.074149996428574,0.6512008897500001
2020-05-23 10:00:00,19569.261160825,200174.94642825,28.205914766666666,48.53599695,0.6851064511666667
2020-05-23 11:00:00,26037.875892625,266946.08481425,29.71130791547619,57.357519714285715,0.9394699098928572
2020-05-23 12:00:00,25121.8383922,257417.16518275,31.02895253333333,61.49207671666666,0.9243867435
2020-05-23 13:00:00,25208.152678500002,258336.611615,32.14111893333333,58.826104266666675,0.9026499993333333
2020-05-23 14:00:00,17793.86473235,181874.62946125,32.77395768095238,53.2906561797619,0.6069630438690476
2020-05-23 15:00:00,16103.974107125,164504.035714,32.92367098333334,47.997737599999994,0.5139724243333333
2020-05-23 16:00:00,11821.058482225,120579.47321425,32.53408778452381,45.21551344523809,0.4057750891666666
2020-05-23 17:00:00,5242.64999995,53440.52678475,30.469380116666667,34.91620233333333,0.1779255627333333
2020-05-23 18:00:00,1021.16919644725,10505.616071415,28.780811283333335,29.0618039202381,0.03479947948210235
2020-05-23 19:00:00,0.0,0.0,27.485154666666666,25.809593166666666,0.0
2020-05-23 20:00:00,0.0,0.0,26.647221166666668,24.925855791666667,0.0
2020-05-23 21:00:00,0.0,0.0,26.12653675555556,23.968815799999998,0.0
2020-05-23 22:00:00,0.0,0.0,25.5640054,23.316331433333332,0.0
2020-05-23 23:00:00,0.0,0.0,24.940095873809526,22.538089322619047,0.0
2020-05-24 00:00:00,0.0,0.0,24.45264805833333,21.839049876190476,0.0
2020-05-24 01:00:00,0.0,0.0,24.30246935,22.170725360714286,0.0
2020-05-24 02:00:00,0.0,0.0,24.419165049999997,22.345417716666667,0.0
2020-05-24 03:00:00,0.0,0.0,23.98014059047619,21.35209923214286,0.0
2020-05-24 04:00:00,0.0,0.0,23.8138509,21.240207416666667,0.0
2020-05-24 05:00:00,0.0,0.0,23.419822979761907,20.33128835833333,0.00015498005066665
2020-05-24 06:00:00,1304.501785728,13442.8973214525,23.54794005,21.682673700000002,0.04433136856833332
2020-05-24 07:00:00,6160.5107142,62765.47321425,25.14631604404762,29.491129690476185,0.2370869135833333
2020-05-24 08:00:00,11964.18437495,122069.767857,26.496342466666665,37.10426285,0.4083468753333333
2020-05-24 09:00:00,15553.22142865,158875.5,27.571660245238093,42.08941777857143,0.5164013111666667
2020-05-24 10:00:00,19757.70089295,202236.102677,28.8105489,46.63701471666667,0.6915071745
2020-05-24 11:00:00,24207.755803725002,248070.4999985,30.448671817857143,56.750689767857146,0.8648312350833333
2020-05-24 12:00:00,25845.58482125,264963.24108,31.738319266666664,60.107316333333344,0.958445879
2020-05-24 13:00:00,24292.331249825,248994.7187485,32.94483433928571,60.45155063928571,0.8748722549404762
2020-05-24 14:00:00,20013.441517975,204776.3392795,33.60884705,56.511063083333326,0.7526318096666667
2020-05-24 15:00:00,11661.825,119056.46428575,33.40508370119048,48.11556207738094,0.40361039308333335
2020-05-24 16:00:00,8487.37455355,86548.04910775,32.883561150000006,40.08480376666667,0.28074439149999997
2020-05-24 17:00:00,5102.262499949999,52047.343749675,32.16733534166667,36.56946771190476,0.18004262501071425
2020-05-24 18:00:00,603.7580357100001,6242.07589285,29.9501348,28.740227266666665,0.0212878470783333
2020-05-24 19:00:00,0.0,0.0,28.246910939285712,26.278824442857143,0.0
2020-05-24 20:00:00,0.0,0.0,27.084617083333335,25.64338745,0.0
2020-05-24 21:00:00,0.0,0.0,25.790709704761905,23.78835332857143,0.0
2020-05-24 22:00:00,0.0,0.0,24.66484481666667,23.21441288333333,0.0
2020-05-24 23:00:00,0.0,0.0,24.108015670238093,22.946120139285714,0.0
2020-05-25 00:00:00,0.0,0.0,23.67953598333333,22.616472950000002,0.0
2020-05-25 01:00:00,0.0,0.0,23.793860658333337,22.630734195238094,0.0
2020-05-25 02:00:00,0.0,0.0,23.673393216666664,22.514745033333334,0.0
2020-05-25 03:00:00,0.0,0.0,23.54819785238095,22.266695639285714,0.0
2020-05-25 04:00:00,0.0,0.0,23.433653266666667,22.146270266666665,0.0
2020-05-25 05:00:00,0.0,0.0,23.13422843333333,21.219184866666662,0.00047688994556665
2020-05-25 06:00:00,1232.5553571225,12699.15178545,23.18727401043956,21.829703397985348,0.045310666757051254
2020-05-25 07:00:00,5681.5236606749995,57915.049107,24.136750783333333,26.885045816666665,0.20911412983333327
2020-05-25 08:00:00,12655.096875025,129168.553572,25.43542060952381,37.58152262738095,0.4371036139642857
2020-05-25 09:00:00,19789.4129465,202310.96874774998,27.852421016666668,48.59190018333334,0.6916181106666667
2020-05-25 10:00:00,23527.5549109,240899.696445,29.32791857142857,54.91318447857143,0.847770457404762
2020-05-25 11:00:00,26121.4129465,267855.2187375,30.99183553333333,59.55268804999999,0.937201793
2020-05-25 12:00:00,26869.81517925,275571.2321375,32.07275245833333,59.16123945,0.9656088658214286
2020-05-25 13:00:00,25356.0965775,259910.805055,33.239346947619055,60.15347582142858,0.9008903854404762
2020-05-25 14:00:00,22260.9071423,227790.63392475,33.67912736190476,57.409194773809524,0.7910178290357142
2020-05-25 15:00:00,19038.2294644,194605.223216,34.38076933333333,53.31247406666666,0.6416658786666667
2020-05-25 16:00:00,8237.63303565,84115.2187505,33.8930327202381,42.99851833690476,0.2697621424880952
2020-05-25 17:00:00,1756.8915178525,18102.263393325,32.05434566666667,32.11992231666667,0.0575928573833333
2020-05-25 18:00:00,366.91071429125003,3797.26339298,28.304531366666666,26.886455283333333,0.013207775823766648
2020-05-25 19:00:00,0.0,0.0,26.57933547142857,24.093908222619046,0.0
2020-05-25 20:00:00,0.0,0.0,26.232587133333332,23.692628983333336,0.0
2020-05-25 21:00:00,0.0,0.0,25.446367851190473,24.726612794047618,0.0
2020-05-25 22:00:00,0.0,0.0,22.493630466666662,21.512481183333332,0.0
2020-05-25 23:00:00,0.0,0.0,22.473452433333335,20.000045323809523,0.0
2020-05-26 00:00:00,0.0,0.0,22.256281033333334,19.902349383333334,0.0
2020-05-26 01:00:00,0.0,0.0,22.222414649999997,19.679908892857142,0.0
2020-05-26 02:00:00,0.0,0.0,21.800504066666665,19.28382668333333,0.0
